"reference_id","tag","data"
"8d8ff8b2-7dc3-473c-8818-05cc90fcf53d","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Excellent items from ripe india"", ""review_title"": ""Wonderful"", ""website_path"": ""showpiece_figurine"", ""product_title"": ""Ripe India Carnelian Crystal Tree Purple Color (300 Bead) Showpiece  -  25 cm""}"
"fc8f0591-ebba-4b50-ac0d-fa9ca648a522","FLIPKART_REVIEW_MODERATION","{""review_body"": ""VEry cheep quality and duplicate produt shame on u flipkart."", ""review_title"": ""Waste of money!"", ""website_path"": ""shoe"", ""product_title"": ""Indiangiftemporium Jutis""}"
"c6b200bc-b8db-46fe-9e43-95d3f73b6514","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Value for money"", ""review_title"": ""Very Good"", ""website_path"": ""kids_dress"", ""product_title"": ""SKDC For Girls""}"
"31f37731-60b4-4af7-af7a-66b573734f8a","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Very good product proteomics sound bar pro11 always love portronics"", ""review_title"": ""Brilliant"", ""website_path"": ""speaker"", ""product_title"": ""Portronics Pure Sound Pro BT 2 Portable Bluetooth Mobile/Tablet Speaker""}"
"256c43ad-af7d-4db3-9c85-71e8d6274efd","FLIPKART_REVIEW_MODERATION","{""review_body"": ""very bad this product."", ""review_title"": ""Hated it!"", ""website_path"": ""track_pant"", ""product_title"": ""JBN Creation Solid Men's Black, Blue Track Pants""}"
"ab065fb4-0865-41ad-a255-37204ee60e37","FLIPKART_REVIEW_MODERATION","{""review_body"": ""this is good product and good  quality"", ""review_title"": ""good product"", ""website_path"": ""kurti"", ""product_title"": ""Fashion Bucket Printed Women's Kurti""}"
"4256a7db-125e-4890-ac77-056fdba8cd52","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Excellent \n \nGood graphics and speed i love it even the camera is .2 and 3 there is a good clarity"", ""review_title"": ""Perfect product!"", ""website_path"": ""tablet"", ""product_title"": ""Swipe W74 Eco 8 GB 7 inch with Wi-Fi+3G""}"
"3c008793-1fc8-4b18-b67d-458b8424f7b3","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Very bad quality"", ""review_title"": ""Unsatisfactory"", ""website_path"": ""cases_covers"", ""product_title"": ""Cell First Back Cover for Asus Zenfone C ZC451CG""}"
"25f47852-e084-40a6-950a-b52b9890036b","FLIPKART_REVIEW_MODERATION","{""review_body"": ""POOR QUALITY"", ""review_title"": ""Very poor"", ""website_path"": ""legging_jegging"", ""product_title"": ""Lambency Women's Black Jeggings""}"
"b8c486cf-40cf-4aad-aab9-b01565135a7e","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Awsm"", ""review_title"": ""Mind-blowing purchase"", ""website_path"": ""kurti"", ""product_title"": ""Krishna Fashions Casual Printed Women's Kurti""}"
"8bb5f2f3-d4e5-41d0-a472-55bcbf204245","FLIPKART_REVIEW_MODERATION","{""review_body"": ""not worth for the money. cloth material is not good.  after the first wash itself there is some difference."", ""review_title"": ""not worth for the money."", ""website_path"": ""sock"", ""product_title"": ""Flora Men's Striped Ankle Length Socks""}"
"b51dc860-2407-4597-adf4-52df50441318","FLIPKART_REVIEW_MODERATION","{""review_body"": ""very bad, i think the copy product recived."", ""review_title"": ""Absolute rubbish!"", ""website_path"": ""iron"", ""product_title"": ""Bajaj Majesty MX3 Steam Iron""}"
"f02f5199-d1e4-45d9-8913-07eba7ee0577","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Cool"", ""review_title"": ""Highly recommended"", ""website_path"": ""moisturizer_cream"", ""product_title"": ""Oriflame Sweden Optimals White Skin Youth Day Cream Spf 15""}"
"2dd7009d-b93e-48df-b79b-2ad45465fa61","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Accha kam kar raha hai"", ""review_title"": ""Terrific"", ""website_path"": ""shaver"", ""product_title"": ""Philips Pro Skin Advanced QT4011/15 Trimmer For Men""}"
"dfcc7b8a-ecd6-4543-960b-22cb23ef724b","FLIPKART_REVIEW_MODERATION","{""review_body"": ""This is a worst product offer one wash 1 T shirt  color shading."", ""review_title"": ""Biggest mistake of my life!"", ""website_path"": ""t_shirt"", ""product_title"": ""Fort Collins Solid Men's V-neck Grey, Blue, Yellow T-Shirt""}"
"ec3c721f-c3f3-4664-960b-71d4a31f20b5","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Best phone in such a low budget. Most sold phone and after releasing after 6 month still some times Out of Stock."", ""review_title"": ""Best in the market!"", ""website_path"": ""mobile"", ""product_title"": ""Redmi Note 3 (Dark Grey, 32 GB)""}"
"be3f7af6-af21-46a3-a079-945908fac904","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Great product !!! Superb leather quality !!! Delivered within the time given by flipkart ...!!"", ""review_title"": ""Just wow!"", ""website_path"": ""wallet_card_wallet"", ""product_title"": ""U+N Men Brown Genuine Leather Wallet""}"
"4e094e21-ac27-4baf-8e42-3bfeda90b9c6","FLIPKART_REVIEW_MODERATION","{""review_body"": ""The books are very much informative...and helps you to know what is important according to the council point of view...and also helps in end moment quick revision"", ""review_title"": ""Wonderful"", ""website_path"": ""regionalbooks"", ""product_title"": ""Icse Model Specimen Papers Of Hindi, English - I, English - Ii, History & Civics, Geography Of Class X For 2017 Examination""}"
"5a4e351a-61cf-435c-9c76-fa5d46b894db","FLIPKART_REVIEW_MODERATION","{""review_body"": ""It was really awesome \nNice sare nice Stuff.. beautiful"", ""review_title"": ""Brilliant"", ""website_path"": ""sari"", ""product_title"": ""Mimosa Embellished Kanjivaram Art Silk Sari""}"
"4c969137-06d0-4a5a-ada9-d5366830ee06","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Very nice shirt."", ""review_title"": ""Simply awesome"", ""website_path"": ""shirt"", ""product_title"": ""Arrow Sports Men's Checkered Casual Multicolor Shirt""}"
"48eb0a8d-5192-4ee4-92f8-6378503cc85b","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Best deal.... &....best delevry timing"", ""review_title"": ""Good choice"", ""website_path"": ""mobile"", ""product_title"": ""Moto E3 Power (Black, 16 GB)""}"
"5e963fe4-1b52-4fad-b2f0-2e4929820264","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Amazing price! Amazing quality and a day before the actual delivery day! Never a disappointing shopping experience!"", ""review_title"": ""Just wow!"", ""website_path"": ""shoe"", ""product_title"": ""Shoetopia Sneakers""}"
"4c9f5db3-5081-4c4c-abf1-a889213b4b48","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice product"", ""review_title"": ""Wonderful"", ""website_path"": ""curtain"", ""product_title"": ""Zesture Polyester Maroon Striped Eyelet Window Curtain""}"
"cc0149b0-4d2c-4de9-9ab6-f0c7e9007e50","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Bad"", ""review_title"": ""Useless product"", ""website_path"": ""mobile_phone_lens"", ""product_title"": ""Easy Universal & Portable 8x Clip Zoom Lens for all smartphones Mobile Phone Lens""}"
"b439f22b-97bf-4531-a40d-8a47c86230e4","FLIPKART_REVIEW_MODERATION","{""review_body"": ""I was very much disappointed with this product. Had to return it. The corns were not popping as I had expected and because of the excess heat the taste was also not great. Plus more than half the corns I put turns to black and waste. Returning this product."", ""review_title"": ""Disappointed"", ""website_path"": ""popcorn_maker"", ""product_title"": ""Pigeon Pop Corn Maker 60 g Popcorn Maker""}"
"3d6b4863-3ee6-4436-b96c-45dfae84be63","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Very nice!"", ""review_title"": ""Great product"", ""website_path"": ""memory_card"", ""product_title"": ""SanDisk Ultra 16 GB MicroSDHC Class 10 48 MB/s  Memory Card""}"
"2b6a736e-ecf4-4266-90e4-b9674d306ec9","FLIPKART_REVIEW_MODERATION","{""review_body"": ""very good product . paise double vasul."", ""review_title"": ""blu star full sleeve solid"", ""website_path"": ""jacket"", ""product_title"": ""Blu Star Full Sleeve Solid Men's Jacket""}"
"70df2d8b-0e79-44c4-9334-8a3296fba287","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good quality, amazing design attractive Dupatta with beautiful color and i m also impress with material.. full satisfied with fabric."", ""review_title"": ""Good qualty"", ""website_path"": ""dupatta"", ""product_title"": ""LOOM LEGACY Silk Cotton Blend Woven Women's Dupatta""}"
"d1c7a8f8-3031-4ea5-8b61-c92d5fb5ef38","FLIPKART_REVIEW_MODERATION","{""review_body"": ""fraud"", ""review_title"": ""Hated it!"", ""website_path"": ""inktoner"", ""product_title"": ""Brother TN 2260 Toner cartridge""}"
"d0783dbb-b73d-41d9-bfd8-3c5e58b47202","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Super quality...high and futures...vu 4k is the best choice there are no alternative..."", ""review_title"": ""Wonderful"", ""website_path"": ""television"", ""product_title"": ""Vu 102cm (40) Ultra HD (4K) Smart LED TV""}"
"89ebf62d-adc3-4b35-bf69-6c87f16c18c3","FLIPKART_REVIEW_MODERATION","{""review_body"": ""I had ordered for the 17 watt 2000 Lm LED bulb pack of 2 of Philips in festive offer on 2nd Oct'16. MRP was Rs.1830 and Offer price was Rs.679\nThe produce description and even picture clearly showed 2000 Lm philips stellar bright LED bulb pack of 2.\nHowever when I received the product on 8th October ; the product delivered was 1700 Lm & NOT 2000 Lm. The item MRP price itself is Rs.680.\n\nI opted for replacement as I received different product, but return request is cancelled by seller without mentioning any reason.\n\nWhat's surprising is, the description and image in website is changed by Flipkart from 2000Lm to 1700Lm now.\n\nNow is this a WILLFULL CHEATING?"", ""review_title"": ""you may not get the item which you order..!!"", ""website_path"": ""bulb"", ""product_title"": ""Philips 17 W Globe B22 LED Bulb""}"
"6a6cce12-cb6e-4de7-ab7b-deb6ce925c8c","FLIPKART_REVIEW_MODERATION","{""review_body"": ""����"", ""review_title"": ""Fabulous!"", ""website_path"": ""shoe"", ""product_title"": ""Lotto Rapid Running Shoes""}"
"c77a0f0b-3cdf-4598-a108-18fc755df260","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Deliver in time.installation complete in time.good product. Buy it without hesitation."", ""review_title"": ""Very Good"", ""website_path"": ""television"", ""product_title"": ""Micromax 81cm (32) HD Ready LED TV""}"
"51fd46a4-6fb4-4f4d-9f00-b34f3b1460ea","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice product ... buut colour not as expected. ....."", ""review_title"": ""Wonderful"", ""website_path"": ""bedsheet"", ""product_title"": ""SONAL TEXTILES Cotton Printed King sized Double Bedsheet""}"
"f04df818-fc79-420a-bfcb-f197212b9482","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Very good product proteomics sound bar pro11"", ""review_title"": ""Brilliant"", ""website_path"": ""speaker"", ""product_title"": ""Portronics Pure Sound Pro BT 2 Portable Bluetooth Mobile/Tablet Speaker""}"
"dcec2803-e0f7-4fe1-8829-f938f22795ef","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice"", ""review_title"": ""Faced minor issues"", ""website_path"": ""sandal"", ""product_title"": ""Lavie Criss Cross Women Beige, Black Flats""}"
"8a86be05-a17c-458b-a02d-4119a4ca3c48","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good quality"", ""review_title"": ""Super!"", ""website_path"": ""shoe"", ""product_title"": ""Reebok EDGE QUICK 2.0 Running Shoes""}"
"c86f0114-ad1e-4479-bb0a-86c5f09ef732","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Very poover quality"", ""review_title"": ""Unsatisfactory"", ""website_path"": ""honey"", ""product_title"": ""Societe Naturelle Organic Natural Lychee Flavored Filtered Honey""}"
"a55d13a1-955e-480e-a520-c4f9d5bffaac","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good studf at this price range. Has a decent sound but Build quality is cheap. Gets a little hot after 1 hour. Audio jack and wires are cheap ones , cannot expect more in this price."", ""review_title"": ""Good"", ""website_path"": ""headphone"", ""product_title"": ""Frontech JIL-3442 Multimedia Headphone Wired Headphones""}"
"19dbc044-db79-4ee5-9173-47683f666f5a","FLIPKART_REVIEW_MODERATION","{""review_body"": ""very bad"", ""review_title"": ""Worthless"", ""website_path"": ""inktoner"", ""product_title"": ""Canon NPG 59 Single Color Toner""}"
"178b40af-2334-4103-9cf5-3102d2d08c68","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice product and look is good"", ""review_title"": ""Good choice"", ""website_path"": ""watch"", ""product_title"": ""LimeStone LS2608 Black Wolf Analog Watch  - For Men""}"
"e41af8ac-61a5-411e-a259-a6683a4796e8","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Waste of money"", ""review_title"": ""Useless product"", ""website_path"": ""bra"", ""product_title"": ""Triumph Fashion 54 W Women's Sports Blue Bra""}"
"c66fdd02-e3b6-472d-8b11-137d27c55407","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice product & very useful."", ""review_title"": ""Great product"", ""website_path"": ""smart_band_tag"", ""product_title"": ""Intex fitRiSt Pulzz""}"
"df66112e-d940-4d3f-a087-a1fbdada834b","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Super"", ""review_title"": ""Perfect product!"", ""website_path"": ""cycle"", ""product_title"": ""COSMIC FLASH MTB BICYCLE (21 SPEED) BLACK/GREEN 26FLASHBKGR Hybrid Cycle""}"
"bcf0ac20-4646-4091-90b6-402a5a2a402a","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice product"", ""review_title"": ""Good but nothing fancy"", ""website_path"": ""mug"", ""product_title"": ""Posterboy Aries Zodiac Sign Ceramic Mug""}"
"2f8c7fe2-8923-4308-8b68-14b63bc57f4f","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Useless product sol come out after wearing it for one time.very low grade product. I suggests not to buy it."", ""review_title"": ""Terrible product"", ""website_path"": ""shoe"", ""product_title"": ""Knotty Derby Men Sneaker""}"
"04ed3447-6941-43b8-8ef7-1651c9577783","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Blouse piece was damaged....quality nt gud"", ""review_title"": ""Utterly Disappointed"", ""website_path"": ""sari"", ""product_title"": ""Amar Enterprise Embriodered Daily Wear Georgette Sari""}"
"df4b7273-0c09-441a-a30c-2d83fc122bf3","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good Brand\nBetter than Sony TV"", ""review_title"": ""excellent TV"", ""website_path"": ""television"", ""product_title"": ""Vu 80cm (32) HD Ready LED TV""}"
"c7416496-d796-43ad-b874-ec325ecc0321","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Defective bad product and not fitting in phone"", ""review_title"": ""Waste of money!"", ""website_path"": ""cases_covers"", ""product_title"": ""KanvasCases Back Cover for Motorola Moto E3 Power""}"
"932636ae-6294-4e18-92da-e1bb8d23cdbf","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good phone"", ""review_title"": ""Slightly disappointed"", ""website_path"": ""mobile"", ""product_title"": ""Asus Zenfone Max (Black, 32 GB)""}"
"8b4e1171-4c7b-4f75-8d9c-b2714a0f47cd","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Very good deal and product"", ""review_title"": ""Terrific"", ""website_path"": ""power_bank"", ""product_title"": ""Syska Economy 100 10000 mAh Power Bank""}"
"73d31e1e-202e-4f80-8662-a83bed599f5a","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Some scratches in the paint.it cannot fit accurately into the phone. If we just rubbish the paint will gone"", ""review_title"": ""Overpriced"", ""website_path"": ""cases_covers"", ""product_title"": ""1 Crazy Designer Back Cover for Samsung Galaxy Note 3 N9000""}"
"51746ce2-9330-4153-b34f-d57f962e97bb","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Goood"", ""review_title"": ""Good quality product"", ""website_path"": ""headset"", ""product_title"": ""STARSHEIKH ENTERPRISES MI PISTON 014 EARPHONE BASS WITH MIC Wired Headset With Mic""}"
"e093ed15-ea0c-42ab-9c7d-63ba5e170d0d","FLIPKART_REVIEW_MODERATION","{""review_body"": ""@"", ""review_title"": ""Don’t waste your money"", ""website_path"": ""shirt"", ""product_title"": ""Allen Solly Junior Boys Casual Shirt""}"
"3970de3f-883e-45aa-9961-382b71492269","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Did not get chance to return ....\nIts a Worst Grinder I never see before  ....Please dont go for it.."", ""review_title"": ""Worst Product"", ""website_path"": ""mixer_grinder_juicer"", ""product_title"": ""Maharaja Whiteline Neo (MX-147) 500 W Mixer Grinder""}"
"896e550b-677f-45d4-ae23-92dcdc52ee43","FLIPKART_REVIEW_MODERATION","{""review_body"": ""very nice"", ""review_title"": ""Terrific purchase"", ""website_path"": ""electric_kettle"", ""product_title"": ""Kenstar KKB10C3P-DBH Electric Kettle""}"
"d412b865-16b4-48db-916e-892fb54f857b","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good looking"", ""review_title"": ""Brilliant"", ""website_path"": ""t_shirt"", ""product_title"": ""Inkovy Solid Men's Hooded Black T-Shirt""}"
"d473e31f-f9e1-4339-bb67-8990349561c0","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Bad battery life ........."", ""review_title"": ""Not recommended at all"", ""website_path"": ""audioplayer"", ""product_title"": ""PRIHO SB-Y MP3 Player""}"
"e6c626f5-2586-4db6-9aa9-3672b9d087aa","FLIPKART_REVIEW_MODERATION","{""review_body"": ""colur distrb"", ""review_title"": ""Decent product"", ""website_path"": ""dress"", ""product_title"": ""Uttam Enterprises Women's A-line Black, Pink Dress""}"
"45844211-6317-42d6-b818-7d930cc8b176","FLIPKART_REVIEW_MODERATION","{""review_body"": ""perfect"", ""review_title"": ""Highly recommended"", ""website_path"": ""cookware_set"", ""product_title"": ""Classic Essentials Cookware Set""}"
"69be93d6-eee7-45e3-adf4-b0c1736a099e","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice one...."", ""review_title"": ""Must buy!"", ""website_path"": ""mobile"", ""product_title"": ""SAMSUNG Galaxy S5 (Shimmery White, 16 GB)""}"
"692d9f55-3388-4ae3-80c1-a732ed515c90","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice"", ""review_title"": ""Mind-blowing purchase"", ""website_path"": ""shoe"", ""product_title"": ""Puma Lazy Slip On II DP Loafers""}"
"a193127e-a92e-4c23-91b2-c8e2898f92ac","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Delivery from flipkart is always best and the phone is vey nice"", ""review_title"": ""Great product"", ""website_path"": ""mobile"", ""product_title"": ""Redmi 3S Prime (Gold, 32 GB)""}"
"7138ef7f-c92a-4380-9046-8523a9acff74","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice product"", ""review_title"": ""Mind-blowing purchase"", ""website_path"": ""sport_glove"", ""product_title"": ""Nivia Python Gym & Fitness Gloves (L)""}"
"b943f5f6-f4a4-4df9-99cb-4a5236ee3152","FLIPKART_REVIEW_MODERATION","{""review_body"": ""nice one"", ""review_title"": ""perfect"", ""website_path"": ""sock"", ""product_title"": ""Jockey Men's Printed Crew Length Socks""}"
"c316916b-7c8f-4391-946f-a2dc2f6038a2","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Small and beautiful for table. Love it"", ""review_title"": ""Awesome"", ""website_path"": ""candle_tealight_holder"", ""product_title"": ""SR Crafts SRCTL4816 Glass 2 - Cup Candle Holder""}"
"99415f24-4fec-45f0-9d99-f97f6ec40e58","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Superb fabric.. Great fit.. Its really sporty and speedy"", ""review_title"": ""Awesome"", ""website_path"": ""t_shirt"", ""product_title"": ""Arcley Solid, Printed Boys Round Neck Light Blue T-Shirt""}"
"1f5b0a70-47d3-45da-b502-df39910aad24","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Design and materials super dupar excellent..."", ""review_title"": ""Must buy!"", ""website_path"": ""fabric"", ""product_title"": ""SFN Cotton Self Design Kurti Fabric""}"
"cf63374d-3f8a-4a43-8bfe-aa1929e13010","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Shipping is worst"", ""review_title"": ""Terrible product"", ""website_path"": ""mouse"", ""product_title"": ""Logitech B175 Wireless""}"
"79ec7703-d48c-446f-a244-6233956d5fc2","FLIPKART_REVIEW_MODERATION","{""review_body"": ""What a catch.. bro.    Superb.."", ""review_title"": ""Mind-blowing purchase"", ""website_path"": ""mouse"", ""product_title"": ""Logitech B175 Wireless""}"
"116c20cc-16c3-482a-babf-363f65b8ce1f","FLIPKART_REVIEW_MODERATION","{""review_body"": ""In this price AWSM product ..guyz plz apply it"", ""review_title"": ""Classy product"", ""website_path"": ""shoe"", ""product_title"": ""jynx white stunning sneakers Sneakers""}"
"4142ed3d-bb71-48cf-a400-d3e8e32a8bfa","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice pictures"", ""review_title"": ""Good choice"", ""website_path"": ""sticker"", ""product_title"": ""Aquire Extra Large PVC Vinyl Sticker""}"
"89523a68-f21c-4005-a85e-428836922ac5","FLIPKART_REVIEW_MODERATION","{""review_body"": ""super qality and wait less good i happy in best valu in money"", ""review_title"": ""super"", ""website_path"": ""shoe"", ""product_title"": ""Rich-N-Topp Striker Blue Running Shoes""}"
"a3771496-5ed8-4d28-a440-cb5beb7256e1","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Doesn't cover the whole phone, small in size..!!"", ""review_title"": ""Above-average product"", ""website_path"": ""screen_guard"", ""product_title"": ""MOBILIFE Tempered Glass Guard for Lenovo Vibe Note K5""}"
"fd0b29ae-1f94-4c28-a684-759798abaac9","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good quality product and perfect fit .."", ""review_title"": ""Must buy!"", ""website_path"": ""cases_covers"", ""product_title"": ""c myworld Back Cover for Huawei Honor Holly 2 Plus""}"
"4a604812-b6aa-425f-852e-1f6298428261","FLIPKART_REVIEW_MODERATION","{""review_body"": ""SUPERB QUALITY STEEL USED \nWWW.100STARSPALNET.INFO"", ""review_title"": ""PRESTIGE PACK"", ""website_path"": ""cookware_set"", ""product_title"": ""Prestige Omega Festival Pack - Twin Pack Cookware Set""}"
"624d275d-8917-403b-8ce4-72b90c0d2b80","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good product,  no damages"", ""review_title"": ""Brilliant"", ""website_path"": ""washing_machine_new"", ""product_title"": ""Panasonic 6.5 kg Semi Automatic Top Load Washing Machine""}"
"dc2f7a1d-5b07-4a31-bd0e-329e0f1a8704","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Nice"", ""review_title"": ""Simply awesome"", ""website_path"": ""lehenga_choli"", ""product_title"": ""KanchanTextiles Embroidered Women's Lehenga, Choli and Dupatta Set""}"
"6247d577-6094-4685-8efd-3643fa2a17ac","FLIPKART_REVIEW_MODERATION","{""review_body"": ""The material is good, perfect service, it is as same as the picture shown here. It is not stiched,  it is semistched. It is not a classy one bt upto the price. I'm satisfied with this."", ""review_title"": ""Just okay"", ""website_path"": ""lehenga_choli"", ""product_title"": ""Thankar Embroidered Women's Lehenga, Choli and Dupatta Set""}"
"af0eeb66-0699-4b47-8f64-a748377aa154","FLIPKART_REVIEW_MODERATION","{""review_body"": ""I need this product....sorry for the trouble..."", ""review_title"": ""Worth every penny"", ""website_path"": ""sari"", ""product_title"": ""Divi Solid Bhagalpuri Georgette Sari""}"
"8f586cc4-0e66-4288-948d-d1f44b39b170","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Great team.. Great collection.. Great fabric.. Great fit.. Great taglines"", ""review_title"": ""Worth every penny"", ""website_path"": ""t_shirt"", ""product_title"": ""Arcley Solid Girls V-neck Purple T-Shirt""}"
"0500f599-7e91-4395-ac8a-0c33f6e9a613","FLIPKART_REVIEW_MODERATION","{""review_body"": ""a very nice Color"", ""review_title"": ""Excellent"", ""website_path"": ""kurti"", ""product_title"": ""Fashion bucket Printed Women's Kurti""}"
"6972728c-7ac1-4134-8fd1-1d396e98de82","FLIPKART_REVIEW_MODERATION","{""review_body"": ""."", ""review_title"": ""Simply awesome"", ""website_path"": ""smartwatch"", ""product_title"": ""Motorola Moto 360 2nd Gen (42 mm) for Men Black Leather Smartwatch""}"
"62172de9-b96e-4c35-bd67-b08245081798","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Very nice product"", ""review_title"": ""Worth every penny"", ""website_path"": ""cases_covers"", ""product_title"": ""CareFone Flip Cover for Redmi Note 3""}"
"41584811-52f2-49d6-8f32-aeac4e98983e","FLIPKART_REVIEW_MODERATION","{""review_body"": ""IT IS SUPERB MOBILE IN RAM ROM"", ""review_title"": ""IT IS SUPERB MOBILE"", ""website_path"": ""mobile"", ""product_title"": ""Panasonic Eluga Turbo (Champagne Gold, 32 GB)""}"
"416764f8-103a-49f7-89e5-0fa9ace969de","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good"", ""review_title"": ""Value-for-money"", ""website_path"": ""jean"", ""product_title"": ""AJ Dezines Regular Boys Black Jeans""}"
"a21aac1b-0067-4d74-a8ed-afd313b32585","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Dikhao kuch aur bhejo kuch aur don't buy ekdm bkwas"", ""review_title"": ""Don&acirc;t waste your money"", ""website_path"": ""jean"", ""product_title"": ""Lee Skinny Men's Blue Jeans""}"
"6933f2c3-d286-4a1a-a908-f075e1e0203f","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Questions are basic type.... Good for jee   main...."", ""review_title"": ""Good!!!!"", ""website_path"": ""book"", ""product_title"": ""New Pattern Physics for JEE (Advanced) 1st  Edition""}"
"338bc46f-8a45-4e76-9ac5-71561fcdaf13","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good base \nGood sound quality \nGo for it\n#only on flipkart"", ""review_title"": ""Nice product"", ""website_path"": ""speaker"", ""product_title"": ""Philips MMS2560 Mobile/Tablet Speaker""}"
"a3567ec8-99e3-45be-9f8b-529687624304","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Very worst only one month after not in work no   service center"", ""review_title"": ""Hated it!"", ""website_path"": ""fan"", ""product_title"": ""Hiwin Cool Breez 1 Blade Tower Fan""}"
"4d32ea2f-fa21-400a-a821-5ef532ab8c2a","FLIPKART_REVIEW_MODERATION","{""review_body"": ""the earings are very mind blowing in a low price...."", ""review_title"": ""excellent product,must BuY!!!!....."", ""website_path"": ""earring"", ""product_title"": ""Voylla Sparkle Beads Alloy Jhumki Earring""}"
"587d7e16-859c-4b14-b057-119abcc37f3c","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good quality. I think it fits any one perfectly."", ""review_title"": ""Delightful"", ""website_path"": ""legging_jegging"", ""product_title"": ""Vimal Women's Grey, Beige, Dark Blue, Brown Leggings""}"
"c81bce8c-cb04-4a0a-bdae-7ff4f69a00bf","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Not combatable"", ""review_title"": ""Good but nothing fancy"", ""website_path"": ""shoe"", ""product_title"": ""DIZARO Casuals""}"
"2f22acfc-54b6-4ff7-839c-520fba1cca2b","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Best product from fila! Shoe is tough n the material used is very durable. Even internal material is good n if we talk about sole; it is much better as compared to woodland. In terms of weight it is very less. Bulky n light weight. I'm happy with this product. \n\nFlipkart as usual best at it's delivery :)"", ""review_title"": ""Fabulous!"", ""website_path"": ""shoe"", ""product_title"": ""Fila ROVER Hiking & Trekking Shoes""}"
"3c9ff8e0-1887-4578-9940-c01cd8c4e8d4","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Good product and delivery also"", ""review_title"": ""Worth every penny"", ""website_path"": ""mobile"", ""product_title"": ""Redmi 3S Prime (Dark Grey, 32 GB)""}"
"49e66642-8e94-4477-9047-8e6c984de454","FLIPKART_REVIEW_MODERATION","{""review_body"": ""Great colours"", ""review_title"": ""Awesome"", ""website_path"": ""t_shirt"", ""product_title"": ""Arcley Solid, Printed Girls V-neck Blue T-Shirt""}"
